Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
6959	:	1706636850.924	     0.049	0	23	0	0	magma -b seq:=1213 rk2search_omit.m
6960	:	1706636850.981	     0.057	0	24	0	0	magma -b seq:=3608 rk2search_omit.m
6945	:	1706636849.005	     2.224	0	18	0	0	magma -b seq:=8151 rk2search_omit.m
6962	:	1706636851.238	     0.111	0	24	0	0	magma -b seq:=929 rk2search_omit.m
6963	:	1706636851.362	     0.124	0	23	0	0	magma -b seq:=1815 rk2search_omit.m
6964	:	1706636851.495	     0.107	0	23	0	0	magma -b seq:=9948 rk2search_omit.m
6965	:	1706636851.626	     0.095	0	22	0	0	magma -b seq:=2119 rk2search_omit.m
6966	:	1706636851.730	     0.111	0	26	0	0	magma -b seq:=1309 rk2search_omit.m
6967	:	1706636851.854	     0.103	0	24	0	0	magma -b seq:=191 rk2search_omit.m
6968	:	1706636851.970	     0.103	0	23	0	0	magma -b seq:=10910 rk2search_omit.m
6969	:	1706636852.081	     3.049	0	19	0	0	magma -b seq:=3300 rk2search_omit.m
6970	:	1706636855.144	     0.108	0	23	0	0	magma -b seq:=7733 rk2search_omit.m
6971	:	1706636855.261	     0.094	0	24	0	0	magma -b seq:=10303 rk2search_omit.m
6972	:	1706636855.365	     0.088	0	25	0	0	magma -b seq:=9121 rk2search_omit.m
6973	:	1706636855.462	     0.089	0	25	0	0	magma -b seq:=3698 rk2search_omit.m
6974	:	1706636855.561	     0.093	0	23	0	0	magma -b seq:=4977 rk2search_omit.m
6975	:	1706636855.665	     0.079	0	25	0	0	magma -b seq:=102 rk2search_omit.m
6976	:	1706636855.756	     0.060	0	22	0	0	magma -b seq:=6515 rk2search_omit.m
6961	:	1706636851.046	     4.851	0	20	0	0	magma -b seq:=8136 rk2search_omit.m
6977	:	1706636855.826	     0.098	0	25	0	0	magma -b seq:=3697 rk2search_omit.m
6978	:	1706636855.914	     0.114	0	24	0	0	magma -b seq:=2610 rk2search_omit.m
6979	:	1706636855.931	     0.114	0	22	0	0	magma -b seq:=1164 rk2search_omit.m
6980	:	1706636856.045	     0.096	0	23	0	0	magma -b seq:=6153 rk2search_omit.m
6981	:	1706636856.053	     0.114	0	24	0	0	magma -b seq:=8571 rk2search_omit.m
6982	:	1706636856.157	     0.108	0	24	0	0	magma -b seq:=5504 rk2search_omit.m
6983	:	1706636856.177	     0.108	0	23	0	0	magma -b seq:=8213 rk2search_omit.m
6984	:	1706636856.272	     0.100	0	23	0	0	magma -b seq:=7760 rk2search_omit.m
6985	:	1706636856.296	     0.104	0	22	0	0	magma -b seq:=10415 rk2search_omit.m
6986	:	1706636856.400	     0.090	0	25	0	0	magma -b seq:=10821 rk2search_omit.m
6988	:	1706636856.508	     0.095	0	22	0	0	magma -b seq:=4140 rk2search_omit.m
6989	:	1706636856.617	     0.101	0	24	0	0	magma -b seq:=3153 rk2search_omit.m
6990	:	1706636856.730	     0.098	0	23	0	0	magma -b seq:=9038 rk2search_omit.m
6991	:	1706636856.837	     0.096	0	23	0	0	magma -b seq:=4370 rk2search_omit.m
6992	:	1706636856.941	     0.098	0	22	0	0	magma -b seq:=7781 rk2search_omit.m
6993	:	1706636857.050	     0.072	0	24	0	0	magma -b seq:=8335 rk2search_omit.m
6994	:	1706636857.132	     0.100	0	23	0	0	magma -b seq:=6344 rk2search_omit.m
6995	:	1706636857.241	     0.127	0	23	0	0	magma -b seq:=5287 rk2search_omit.m
6996	:	1706636857.378	     0.096	0	23	0	0	magma -b seq:=8256 rk2search_omit.m
6997	:	1706636857.486	     2.929	0	19	0	0	magma -b seq:=7908 rk2search_omit.m
6998	:	1706636860.423	     0.051	0	24	0	0	magma -b seq:=838 rk2search_omit.m
6999	:	1706636860.481	     0.069	0	25	0	0	magma -b seq:=2497 rk2search_omit.m
7000	:	1706636860.562	     0.092	0	22	0	0	magma -b seq:=6051 rk2search_omit.m
7001	:	1706636860.662	     0.095	0	24	0	0	magma -b seq:=9141 rk2search_omit.m
7002	:	1706636860.766	     0.092	0	23	0	0	magma -b seq:=2724 rk2search_omit.m
7003	:	1706636860.874	     0.095	0	24	0	0	magma -b seq:=3961 rk2search_omit.m
6987	:	1706636856.409	     4.630	0	18	0	0	magma -b seq:=7293 rk2search_omit.m
7004	:	1706636860.982	     0.099	0	25	0	0	magma -b seq:=983 rk2search_omit.m
7005	:	1706636861.056	     0.118	0	25	0	0	magma -b seq:=9993 rk2search_omit.m
7006	:	1706636861.090	     0.108	0	22	0	0	magma -b seq:=6276 rk2search_omit.m
7007	:	1706636861.186	     0.095	0	23	0	0	magma -b seq:=2680 rk2search_omit.m
7008	:	1706636861.206	     0.105	0	24	0	0	magma -b seq:=10275 rk2search_omit.m
7009	:	1706636861.298	     0.059	0	23	0	0	magma -b seq:=5637 rk2search_omit.m
7010	:	1706636861.342	     0.069	0	25	0	0	magma -b seq:=3345 rk2search_omit.m
7011	:	1706636861.366	     0.118	0	23	0	0	magma -b seq:=8049 rk2search_omit.m
7012	:	1706636861.438	     0.113	0	24	0	0	magma -b seq:=495 rk2search_omit.m
7013	:	1706636861.506	     0.090	0	22	0	0	magma -b seq:=6086 rk2search_omit.m
7014	:	1706636861.578	     0.096	0	23	0	0	magma -b seq:=3416 rk2search_omit.m
7015	:	1706636861.605	     0.157	0	24	0	0	magma -b seq:=5547 rk2search_omit.m
7016	:	1706636861.683	     0.163	0	25	0	0	magma -b seq:=3117 rk2search_omit.m
7017	:	1706636861.772	     0.086	0	24	0	0	magma -b seq:=4256 rk2search_omit.m
7018	:	1706636861.859	     0.161	0	24	0	0	magma -b seq:=2455 rk2search_omit.m
7019	:	1706636861.876	     0.177	0	24	0	0	magma -b seq:=3118 rk2search_omit.m
7020	:	1706636862.031	     0.122	0	23	0	0	magma -b seq:=2125 rk2search_omit.m
7021	:	1706636862.078	     0.128	0	24	0	0	magma -b seq:=3030 rk2search_omit.m
7023	:	1706636862.219	     0.082	0	21	0	0	magma -b seq:=6868 rk2search_omit.m
7022	:	1706636862.181	     0.131	0	24	0	0	magma -b seq:=9086 rk2search_omit.m
7025	:	1706636862.326	     0.153	0	24	0	0	magma -b seq:=8874 rk2search_omit.m
7024	:	1706636862.313	     0.190	0	22	0	0	magma -b seq:=7480 rk2search_omit.m
7026	:	1706636862.495	     0.168	0	23	0	0	magma -b seq:=10051 rk2search_omit.m
7027	:	1706636862.523	     0.167	0	24	0	0	magma -b seq:=4082 rk2search_omit.m
7028	:	1706636862.679	     0.173	0	24	0	0	magma -b seq:=8554 rk2search_omit.m
7029	:	1706636862.703	     0.167	0	24	0	0	magma -b seq:=3898 rk2search_omit.m
7030	:	1706636862.863	     0.131	0	24	0	0	magma -b seq:=3933 rk2search_omit.m
7031	:	1706636862.900	     0.156	0	24	0	0	magma -b seq:=7533 rk2search_omit.m
7032	:	1706636863.015	     0.109	0	24	0	0	magma -b seq:=9387 rk2search_omit.m
7033	:	1706636863.071	     0.189	0	24	0	0	magma -b seq:=1771 rk2search_omit.m
7034	:	1706636863.134	     0.203	0	22	0	0	magma -b seq:=5897 rk2search_omit.m
7035	:	1706636863.270	     0.124	0	22	0	0	magma -b seq:=10626 rk2search_omit.m
7036	:	1706636863.350	     0.055	0	23	0	0	magma -b seq:=636 rk2search_omit.m
7038	:	1706636863.413	     0.071	0	22	0	0	magma -b seq:=7837 rk2search_omit.m
7037	:	1706636863.401	     0.124	0	24	0	0	magma -b seq:=4585 rk2search_omit.m
7039	:	1706636863.492	     0.069	0	23	0	0	magma -b seq:=4757 rk2search_omit.m
7040	:	1706636863.540	     0.048	0	24	0	0	magma -b seq:=4390 rk2search_omit.m
7041	:	1706636863.568	     0.057	0	24	0	0	magma -b seq:=6762 rk2search_omit.m
7042	:	1706636863.594	     0.069	0	24	0	0	magma -b seq:=1972 rk2search_omit.m
7043	:	1706636863.653	     0.132	0	23	0	0	magma -b seq:=2972 rk2search_omit.m
7044	:	1706636863.675	     0.143	0	23	0	0	magma -b seq:=8527 rk2search_omit.m
7045	:	1706636863.798	     0.093	0	24	0	0	magma -b seq:=490 rk2search_omit.m
7046	:	1706636863.847	     0.086	0	23	0	0	magma -b seq:=8462 rk2search_omit.m
7047	:	1706636863.917	     0.109	0	21	0	0	magma -b seq:=7469 rk2search_omit.m
7048	:	1706636863.940	     0.115	0	22	0	0	magma -b seq:=4765 rk2search_omit.m
7049	:	1706636864.034	     0.052	0	24	0	0	magma -b seq:=4874 rk2search_omit.m
7051	:	1706636864.095	     0.058	0	24	0	0	magma -b seq:=3269 rk2search_omit.m
7050	:	1706636864.074	     0.114	0	22	0	0	magma -b seq:=7890 rk2search_omit.m
7052	:	1706636864.159	     0.067	0	24	0	0	magma -b seq:=8000 rk2search_omit.m
7053	:	1706636864.221	     0.051	0	25	0	0	magma -b seq:=2225 rk2search_omit.m
7054	:	1706636864.245	     0.125	0	24	0	0	magma -b seq:=9293 rk2search_omit.m
7055	:	1706636864.279	     0.092	0	23	0	0	magma -b seq:=6711 rk2search_omit.m
7057	:	1706636864.419	     0.069	0	22	0	0	magma -b seq:=6588 rk2search_omit.m
7056	:	1706636864.409	     0.113	0	21	0	0	magma -b seq:=7158 rk2search_omit.m
7058	:	1706636864.505	     0.083	0	24	0	0	magma -b seq:=9775 rk2search_omit.m
7059	:	1706636864.540	     0.100	0	22	0	0	magma -b seq:=4181 rk2search_omit.m
7060	:	1706636864.597	     0.072	0	24	0	0	magma -b seq:=3637 rk2search_omit.m
7061	:	1706636864.657	     0.056	0	23	0	0	magma -b seq:=9944 rk2search_omit.m
7062	:	1706636864.709	     0.050	0	25	0	0	magma -b seq:=375 rk2search_omit.m
7063	:	1706636864.741	     0.110	0	24	0	0	magma -b seq:=3020 rk2search_omit.m
7064	:	1706636864.769	     0.099	0	23	0	0	magma -b seq:=11039 rk2search_omit.m
7065	:	1706636864.869	     0.090	0	24	0	0	magma -b seq:=9414 rk2search_omit.m
7066	:	1706636864.889	     0.091	0	24	0	0	magma -b seq:=4842 rk2search_omit.m
7067	:	1706636864.977	     0.095	0	22	0	0	magma -b seq:=9807 rk2search_omit.m
7068	:	1706636864.997	     0.110	0	21	0	0	magma -b seq:=7371 rk2search_omit.m
7069	:	1706636865.091	     0.111	0	23	0	0	magma -b seq:=10367 rk2search_omit.m
7070	:	1706636865.126	     0.095	0	24	0	0	magma -b seq:=5428 rk2search_omit.m
7071	:	1706636865.221	     0.088	0	24	0	0	magma -b seq:=2214 rk2search_omit.m
7072	:	1706636865.247	     0.081	0	23	0	0	magma -b seq:=10129 rk2search_omit.m
7074	:	1706636865.345	     0.095	0	23	0	0	magma -b seq:=10516 rk2search_omit.m
7075	:	1706636865.457	     2.450	0	19	0	0	magma -b seq:=8183 rk2search_omit.m
7076	:	1706636867.914	     0.112	0	23	0	0	magma -b seq:=9241 rk2search_omit.m
7077	:	1706636868.038	     0.087	0	22	0	0	magma -b seq:=7417 rk2search_omit.m
7078	:	1706636868.139	     0.107	0	22	0	0	magma -b seq:=6424 rk2search_omit.m
7073	:	1706636865.326	     2.937	0	18	0	0	magma -b seq:=7577 rk2search_omit.m
7080	:	1706636868.294	     0.077	0	22	0	0	magma -b seq:=7828 rk2search_omit.m
7079	:	1706636868.262	     0.125	0	23	0	0	magma -b seq:=5433 rk2search_omit.m
7082	:	1706636868.398	     0.055	0	22	0	0	magma -b seq:=6718 rk2search_omit.m
7081	:	1706636868.386	     0.085	0	24	0	0	magma -b seq:=4168 rk2search_omit.m
7083	:	1706636868.469	     0.084	0	23	0	0	magma -b seq:=5750 rk2search_omit.m
7084	:	1706636868.478	     0.118	0	24	0	0	magma -b seq:=8562 rk2search_omit.m
7085	:	1706636868.561	     0.108	0	22	0	0	magma -b seq:=224 rk2search_omit.m
7086	:	1706636868.621	     0.085	0	23	0	0	magma -b seq:=6962 rk2search_omit.m
7087	:	1706636868.685	     0.095	0	23	0	0	magma -b seq:=8940 rk2search_omit.m
7088	:	1706636868.714	     0.105	0	24	0	0	magma -b seq:=2060 rk2search_omit.m
7089	:	1706636868.805	     0.076	0	24	0	0	magma -b seq:=4009 rk2search_omit.m
7090	:	1706636868.827	     0.106	0	24	0	0	magma -b seq:=3359 rk2search_omit.m
7091	:	1706636868.897	     0.087	0	23	0	0	magma -b seq:=2393 rk2search_omit.m
7092	:	1706636868.961	     0.104	0	23	0	0	magma -b seq:=10902 rk2search_omit.m
7093	:	1706636868.991	     0.094	0	26	0	0	magma -b seq:=2223 rk2search_omit.m
7094	:	1706636869.081	     0.055	0	23	0	0	magma -b seq:=10337 rk2search_omit.m
7095	:	1706636869.105	     0.079	0	23	0	0	magma -b seq:=9872 rk2search_omit.m
7096	:	1706636869.177	     0.055	0	23	0	0	magma -b seq:=11105 rk2search_omit.m
7097	:	1706636869.213	     0.069	0	22	0	0	magma -b seq:=9516 rk2search_omit.m
7098	:	1706636869.261	     0.071	0	24	0	0	magma -b seq:=2431 rk2search_omit.m
7099	:	1706636869.309	     0.069	0	25	0	0	magma -b seq:=2788 rk2search_omit.m
7100	:	1706636869.361	     0.102	0	25	0	0	magma -b seq:=592 rk2search_omit.m
7101	:	1706636869.385	     0.085	0	23	0	0	magma -b seq:=6162 rk2search_omit.m
7102	:	1706636869.471	     0.105	0	24	0	0	magma -b seq:=2499 rk2search_omit.m
7104	:	1706636869.583	     0.113	0	23	0	0	magma -b seq:=7442 rk2search_omit.m
7105	:	1706636869.736	     0.079	0	24	0	0	magma -b seq:=968 rk2search_omit.m
7106	:	1706636869.824	     0.080	0	24	0	0	magma -b seq:=10036 rk2search_omit.m
7107	:	1706636869.933	     0.069	0	23	0	0	magma -b seq:=5922 rk2search_omit.m
7108	:	1706636870.058	     0.087	0	24	0	0	magma -b seq:=2916 rk2search_omit.m
7109	:	1706636870.158	     0.108	0	23	0	0	magma -b seq:=8356 rk2search_omit.m
7110	:	1706636870.285	     0.116	0	22	0	0	magma -b seq:=8142 rk2search_omit.m
7111	:	1706636870.418	     0.120	0	24	0	0	magma -b seq:=1000 rk2search_omit.m
7112	:	1706636870.563	     0.065	0	25	0	0	magma -b seq:=2918 rk2search_omit.m
7113	:	1706636870.636	     0.113	0	21	0	0	magma -b seq:=6228 rk2search_omit.m
7114	:	1706636870.757	     0.100	0	23	0	0	magma -b seq:=7188 rk2search_omit.m
7115	:	1706636870.863	     0.077	0	25	0	0	magma -b seq:=3310 rk2search_omit.m
7116	:	1706636870.946	     0.063	0	23	0	0	magma -b seq:=9149 rk2search_omit.m
7117	:	1706636871.023	     0.117	0	24	0	0	magma -b seq:=7200 rk2search_omit.m
7118	:	1706636871.147	     0.096	0	24	0	0	magma -b seq:=11078 rk2search_omit.m
7119	:	1706636871.261	     0.065	0	23	0	0	magma -b seq:=7297 rk2search_omit.m
7120	:	1706636871.334	     0.095	0	25	0	0	magma -b seq:=2883 rk2search_omit.m
7121	:	1706636871.454	     0.088	0	23	0	0	magma -b seq:=6369 rk2search_omit.m
7122	:	1706636871.550	     0.100	0	23	0	0	magma -b seq:=6645 rk2search_omit.m
7123	:	1706636871.658	     0.046	0	24	0	0	magma -b seq:=10558 rk2search_omit.m
7124	:	1706636871.718	     0.091	0	23	0	0	magma -b seq:=8469 rk2search_omit.m
7125	:	1706636871.823	     0.104	0	23	0	0	magma -b seq:=8534 rk2search_omit.m
7126	:	1706636871.944	     0.078	0	23	0	0	magma -b seq:=9001 rk2search_omit.m
7127	:	1706636872.030	     0.078	0	24	0	0	magma -b seq:=10586 rk2search_omit.m
7128	:	1706636872.116	     0.068	0	25	0	0	magma -b seq:=626 rk2search_omit.m
7129	:	1706636872.191	     0.069	0	24	0	0	magma -b seq:=10495 rk2search_omit.m
7130	:	1706636872.268	     0.072	0	22	0	0	magma -b seq:=10105 rk2search_omit.m
7131	:	1706636872.346	     0.092	0	23	0	0	magma -b seq:=7445 rk2search_omit.m
7132	:	1706636872.457	     0.062	0	23	0	0	magma -b seq:=2701 rk2search_omit.m
7133	:	1706636872.525	     0.097	0	24	0	0	magma -b seq:=2618 rk2search_omit.m
7134	:	1706636872.639	     0.113	0	23	0	0	magma -b seq:=9781 rk2search_omit.m
7103	:	1706636869.483	     3.399	0	21	0	0	magma -b seq:=3254 rk2search_omit.m
7135	:	1706636872.766	     0.122	0	22	0	0	magma -b seq:=6967 rk2search_omit.m
7137	:	1706636872.901	     0.049	0	24	0	0	magma -b seq:=612 rk2search_omit.m
7136	:	1706636872.889	     0.094	0	24	0	0	magma -b seq:=10828 rk2search_omit.m
7138	:	1706636872.957	     0.073	0	23	0	0	magma -b seq:=2448 rk2search_omit.m
7140	:	1706636873.050	     0.088	0	23	0	0	magma -b seq:=5481 rk2search_omit.m
7141	:	1706636873.145	     0.112	0	25	0	0	magma -b seq:=2236 rk2search_omit.m
7142	:	1706636873.274	     0.072	0	22	0	0	magma -b seq:=6625 rk2search_omit.m
7143	:	1706636873.382	     0.104	0	25	0	0	magma -b seq:=4845 rk2search_omit.m
7144	:	1706636873.493	     0.112	0	24	0	0	magma -b seq:=2420 rk2search_omit.m
7145	:	1706636873.613	     0.080	0	25	0	0	magma -b seq:=1119 rk2search_omit.m
7146	:	1706636873.700	     0.046	0	23	0	0	magma -b seq:=5617 rk2search_omit.m
7147	:	1706636873.753	     0.048	0	25	0	0	magma -b seq:=2146 rk2search_omit.m
6019	:	1706636695.649	   180.364	0	0	-1	15	magma -b seq:=7097 rk2search_omit.m
7149	:	1706636876.237	     0.101	0	23	0	0	magma -b seq:=287 rk2search_omit.m
7150	:	1706636876.349	     0.108	0	23	0	0	magma -b seq:=2776 rk2search_omit.m
7151	:	1706636876.466	     0.051	0	24	0	0	magma -b seq:=9377 rk2search_omit.m
7152	:	1706636876.529	     0.085	0	23	0	0	magma -b seq:=9520 rk2search_omit.m
7153	:	1706636876.630	     0.075	0	22	0	0	magma -b seq:=7572 rk2search_omit.m
7154	:	1706636876.722	     0.108	0	22	0	0	magma -b seq:=7357 rk2search_omit.m
7155	:	1706636876.846	     0.117	0	24	0	0	magma -b seq:=7502 rk2search_omit.m
7148	:	1706636873.807	     3.242	0	19	0	0	magma -b seq:=4995 rk2search_omit.m
7156	:	1706636876.978	     0.078	0	24	0	0	magma -b seq:=8997 rk2search_omit.m
7157	:	1706636877.056	     0.068	0	23	0	0	magma -b seq:=562 rk2search_omit.m
7158	:	1706636877.073	     0.081	0	24	0	0	magma -b seq:=2778 rk2search_omit.m
7159	:	1706636877.134	     0.055	0	24	0	0	magma -b seq:=218 rk2search_omit.m
7160	:	1706636877.169	     0.064	0	24	0	0	magma -b seq:=10869 rk2search_omit.m
7162	:	1706636877.239	     0.092	0	24	0	0	magma -b seq:=5380 rk2search_omit.m
7163	:	1706636877.339	     0.085	0	23	0	0	magma -b seq:=8684 rk2search_omit.m
7164	:	1706636877.433	     0.066	0	23	0	0	magma -b seq:=9792 rk2search_omit.m
7165	:	1706636877.507	     0.084	0	26	0	0	magma -b seq:=1991 rk2search_omit.m
7166	:	1706636877.598	     0.085	0	23	0	0	magma -b seq:=3734 rk2search_omit.m
7167	:	1706636877.690	     0.105	0	24	0	0	magma -b seq:=3960 rk2search_omit.m
7168	:	1706636877.802	     0.082	0	25	0	0	magma -b seq:=3088 rk2search_omit.m
7169	:	1706636877.891	     0.068	0	24	0	0	magma -b seq:=2089 rk2search_omit.m
7170	:	1706636877.966	     0.069	0	22	0	0	magma -b seq:=5690 rk2search_omit.m
7139	:	1706636873.005	     5.105	0	19	0	0	magma -b seq:=4096 rk2search_omit.m
7171	:	1706636878.048	     0.092	0	24	0	0	magma -b seq:=5102 rk2search_omit.m
7172	:	1706636878.133	     0.103	0	24	0	0	magma -b seq:=4338 rk2search_omit.m
7174	:	1706636878.243	     0.076	0	23	0	0	magma -b seq:=4258 rk2search_omit.m
7175	:	1706636878.327	     0.077	0	24	0	0	magma -b seq:=8309 rk2search_omit.m
7176	:	1706636878.414	     0.069	0	23	0	0	magma -b seq:=10742 rk2search_omit.m
7177	:	1706636878.490	     0.069	0	23	0	0	magma -b seq:=9880 rk2search_omit.m
7178	:	1706636878.569	     0.101	0	24	0	0	magma -b seq:=497 rk2search_omit.m
7179	:	1706636878.676	     0.099	0	24	0	0	magma -b seq:=3717 rk2search_omit.m
7180	:	1706636878.785	     0.073	0	22	0	0	magma -b seq:=7836 rk2search_omit.m
7181	:	1706636878.866	     0.088	0	23	0	0	magma -b seq:=5424 rk2search_omit.m
7182	:	1706636878.960	     0.086	0	24	0	0	magma -b seq:=314 rk2search_omit.m
7183	:	1706636879.054	     0.064	0	25	0	0	magma -b seq:=10265 rk2search_omit.m
7184	:	1706636879.125	     0.069	0	25	0	0	magma -b seq:=2856 rk2search_omit.m
7185	:	1706636879.201	     0.105	0	24	0	0	magma -b seq:=9680 rk2search_omit.m
7186	:	1706636879.322	     0.088	0	21	0	0	magma -b seq:=7611 rk2search_omit.m
7187	:	1706636879.421	     0.104	0	24	0	0	magma -b seq:=6378 rk2search_omit.m
7188	:	1706636879.533	     0.104	0	23	0	0	magma -b seq:=5356 rk2search_omit.m
7189	:	1706636879.645	     0.107	0	22	0	0	magma -b seq:=7437 rk2search_omit.m
7161	:	1706636877.205	     3.223	0	18	0	0	magma -b seq:=7082 rk2search_omit.m
7191	:	1706636880.440	     0.052	0	22	0	0	magma -b seq:=6932 rk2search_omit.m
7192	:	1706636880.498	     0.047	0	25	0	0	magma -b seq:=9712 rk2search_omit.m
7193	:	1706636880.551	     0.066	0	22	0	0	magma -b seq:=547 rk2search_omit.m
7194	:	1706636880.630	     0.062	0	22	0	0	magma -b seq:=7677 rk2search_omit.m
7195	:	1706636880.700	     0.055	0	24	0	0	magma -b seq:=8555 rk2search_omit.m
7196	:	1706636880.764	     0.077	0	23	0	0	magma -b seq:=9435 rk2search_omit.m
7197	:	1706636880.852	     0.045	0	22	0	0	magma -b seq:=5715 rk2search_omit.m
6028	:	1706636700.310	   180.712	0	0	-1	15	magma -b seq:=8148 rk2search_omit.m
7199	:	1706636881.081	     0.087	0	24	0	0	magma -b seq:=3365 rk2search_omit.m
7200	:	1706636881.177	     0.118	0	22	0	0	magma -b seq:=10115 rk2search_omit.m
7201	:	1706636881.318	     0.144	0	24	0	0	magma -b seq:=5511 rk2search_omit.m
7190	:	1706636879.761	     2.592	0	19	0	0	magma -b seq:=4713 rk2search_omit.m
7203	:	1706636882.366	     0.126	0	24	0	0	magma -b seq:=9100 rk2search_omit.m
7204	:	1706636882.505	     0.116	0	22	0	0	magma -b seq:=8749 rk2search_omit.m
7205	:	1706636882.641	     0.147	0	24	0	0	magma -b seq:=1649 rk2search_omit.m
7206	:	1706636882.807	     0.156	0	23	0	0	magma -b seq:=9577 rk2search_omit.m
7207	:	1706636882.983	     0.207	0	26	0	0	magma -b seq:=1038 rk2search_omit.m
7208	:	1706636883.207	     0.055	0	25	0	0	magma -b seq:=1566 rk2search_omit.m
7209	:	1706636883.271	     0.060	0	23	0	0	magma -b seq:=9871 rk2search_omit.m
7210	:	1706636883.338	     0.059	0	23	0	0	magma -b seq:=10224 rk2search_omit.m
7211	:	1706636883.407	     0.059	0	21	0	0	magma -b seq:=7340 rk2search_omit.m
7212	:	1706636883.479	     0.055	0	23	0	0	magma -b seq:=9943 rk2search_omit.m
7213	:	1706636883.542	     0.052	0	24	0	0	magma -b seq:=740 rk2search_omit.m
7214	:	1706636883.602	     0.056	0	25	0	0	magma -b seq:=735 rk2search_omit.m
7215	:	1706636883.666	     0.055	0	23	0	0	magma -b seq:=6505 rk2search_omit.m
7216	:	1706636883.728	     0.055	0	24	0	0	magma -b seq:=8770 rk2search_omit.m
7217	:	1706636883.791	     0.055	0	24	0	0	magma -b seq:=2272 rk2search_omit.m
7218	:	1706636883.853	     0.085	0	23	0	0	magma -b seq:=3656 rk2search_omit.m
7219	:	1706636883.951	     0.097	0	25	0	0	magma -b seq:=4016 rk2search_omit.m
7220	:	1706636884.058	     0.093	0	22	0	0	magma -b seq:=8819 rk2search_omit.m
7173	:	1706636878.149	     6.013	0	18	0	0	magma -b seq:=7039 rk2search_omit.m
7221	:	1706636884.161	     0.105	0	24	0	0	magma -b seq:=3064 rk2search_omit.m
7223	:	1706636884.288	     0.073	0	23	0	0	magma -b seq:=8490 rk2search_omit.m
7224	:	1706636884.374	     0.072	0	23	0	0	magma -b seq:=2742 rk2search_omit.m
7225	:	1706636884.467	     0.082	0	26	0	0	magma -b seq:=693 rk2search_omit.m
7226	:	1706636884.575	     0.099	0	22	0	0	magma -b seq:=6184 rk2search_omit.m
7227	:	1706636884.705	     0.100	0	22	0	0	magma -b seq:=7065 rk2search_omit.m
7228	:	1706636884.813	     0.074	0	23	0	0	magma -b seq:=7540 rk2search_omit.m
7229	:	1706636884.894	     0.069	0	23	0	0	magma -b seq:=1721 rk2search_omit.m
7230	:	1706636884.975	     0.060	0	23	0	0	magma -b seq:=5255 rk2search_omit.m
7231	:	1706636885.044	     0.106	0	22	0	0	magma -b seq:=3874 rk2search_omit.m
7232	:	1706636885.163	     0.110	0	23	0	0	magma -b seq:=3498 rk2search_omit.m
7233	:	1706636885.296	     0.131	0	23	0	0	magma -b seq:=3906 rk2search_omit.m
7202	:	1706636881.487	     4.064	0	20	0	0	magma -b seq:=8180 rk2search_omit.m
7234	:	1706636885.442	     0.133	0	24	0	0	magma -b seq:=589 rk2search_omit.m
7235	:	1706636885.575	     0.092	0	22	0	0	magma -b seq:=6244 rk2search_omit.m
7236	:	1706636885.593	     0.121	0	24	0	0	magma -b seq:=6576 rk2search_omit.m
7237	:	1706636885.687	     0.095	0	23	0	0	magma -b seq:=9167 rk2search_omit.m
7238	:	1706636885.727	     0.118	0	23	0	0	magma -b seq:=7728 rk2search_omit.m
7239	:	1706636885.807	     0.052	0	24	0	0	magma -b seq:=10755 rk2search_omit.m
7240	:	1706636885.858	     0.047	0	25	0	0	magma -b seq:=1751 rk2search_omit.m
7241	:	1706636885.871	     0.083	0	25	0	0	magma -b seq:=2233 rk2search_omit.m
7198	:	1706636880.904	     5.066	0	20	0	0	magma -b seq:=4053 rk2search_omit.m
7243	:	1706636885.966	     0.072	0	24	0	0	magma -b seq:=2668 rk2search_omit.m
7242	:	1706636885.926	     0.121	0	23	0	0	magma -b seq:=10620 rk2search_omit.m
7244	:	1706636885.987	     0.128	0	23	0	0	magma -b seq:=3482 rk2search_omit.m
7246	:	1706636886.066	     0.115	0	22	0	0	magma -b seq:=5854 rk2search_omit.m
7247	:	1706636886.131	     0.108	0	23	0	0	magma -b seq:=9294 rk2search_omit.m
7248	:	1706636886.194	     0.119	0	22	0	0	magma -b seq:=8211 rk2search_omit.m
7249	:	1706636886.250	     0.117	0	23	0	0	magma -b seq:=8552 rk2search_omit.m
7250	:	1706636886.327	     0.104	0	24	0	0	magma -b seq:=125 rk2search_omit.m
7251	:	1706636886.378	     0.088	0	23	0	0	magma -b seq:=4485 rk2search_omit.m
7252	:	1706636886.442	     0.105	0	24	0	0	magma -b seq:=10238 rk2search_omit.m
7253	:	1706636886.482	     0.100	0	23	0	0	magma -b seq:=10462 rk2search_omit.m
7254	:	1706636886.559	     0.111	0	23	0	0	magma -b seq:=5994 rk2search_omit.m
7255	:	1706636886.602	     0.115	0	22	0	0	magma -b seq:=8427 rk2search_omit.m
7256	:	1706636886.683	     0.111	0	24	0	0	magma -b seq:=6347 rk2search_omit.m
7257	:	1706636886.730	     0.115	0	26	0	0	magma -b seq:=1047 rk2search_omit.m
7258	:	1706636886.807	     0.107	0	25	0	0	magma -b seq:=785 rk2search_omit.m
7259	:	1706636886.858	     0.115	0	24	0	0	magma -b seq:=4515 rk2search_omit.m
7260	:	1706636886.926	     0.128	0	21	0	0	magma -b seq:=6708 rk2search_omit.m
7261	:	1706636886.983	     0.115	0	23	0	0	magma -b seq:=5331 rk2search_omit.m
