Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
5003	:	1706640388.070	    61.105	0	0	-1	15	magma -b seq:=11068 rk2search.m
5035	:	1706640449.671	     1.555	0	21	0	0	magma -b seq:=827 rk2search.m
5036	:	1706640451.231	     1.732	0	21	0	0	magma -b seq:=4475 rk2search.m
5037	:	1706640452.968	     1.393	0	19	0	0	magma -b seq:=8525 rk2search.m
5008	:	1706640395.159	    61.074	0	0	-1	15	magma -b seq:=2466 rk2search.m
5038	:	1706640454.366	     2.259	0	21	0	0	magma -b seq:=8129 rk2search.m
5039	:	1706640456.499	     2.409	0	21	0	0	magma -b seq:=2999 rk2search.m
5040	:	1706640456.631	     2.996	0	20	0	0	magma -b seq:=9460 rk2search.m
5042	:	1706640459.634	     1.447	0	18	0	0	magma -b seq:=4435 rk2search.m
5041	:	1706640458.919	     2.817	0	20	0	0	magma -b seq:=3508 rk2search.m
5021	:	1706640434.704	    29.924	0	21	0	0	magma -b seq:=2715 rk2search.m
5045	:	1706640464.634	     1.292	0	20	0	0	magma -b seq:=5994 rk2search.m
5011	:	1706640417.794	    60.832	0	0	-1	15	magma -b seq:=7297 rk2search.m
5012	:	1706640419.566	    61.141	0	0	-1	15	magma -b seq:=10912 rk2search.m
5047	:	1706640479.663	     1.685	0	21	0	0	magma -b seq:=9265 rk2search.m
5049	:	1706640481.353	     1.261	0	19	0	0	magma -b seq:=4952 rk2search.m
5048	:	1706640481.345	     1.427	0	20	0	0	magma -b seq:=6734 rk2search.m
5013	:	1706640423.618	    60.454	0	0	-1	15	magma -b seq:=8397 rk2search.m
5050	:	1706640482.619	     1.539	0	22	0	0	magma -b seq:=2721 rk2search.m
5052	:	1706640484.157	     1.654	0	21	0	0	magma -b seq:=348 rk2search.m
5053	:	1706640484.166	     2.448	0	21	0	0	magma -b seq:=9015 rk2search.m
5054	:	1706640485.816	     0.990	0	21	0	0	magma -b seq:=1600 rk2search.m
5056	:	1706640486.811	     1.461	0	21	0	0	magma -b seq:=9134 rk2search.m
5055	:	1706640486.620	     2.110	0	21	0	0	magma -b seq:=1249 rk2search.m
5051	:	1706640482.777	     6.789	0	19	0	0	magma -b seq:=9763 rk2search.m
5057	:	1706640488.278	     1.465	0	20	0	0	magma -b seq:=8526 rk2search.m
5058	:	1706640488.734	     1.258	0	21	0	0	magma -b seq:=5693 rk2search.m
5060	:	1706640489.749	     1.266	0	20	0	0	magma -b seq:=1599 rk2search.m
5061	:	1706640489.997	     1.378	0	21	0	0	magma -b seq:=6594 rk2search.m
5062	:	1706640491.020	     1.571	0	21	0	0	magma -b seq:=10465 rk2search.m
5064	:	1706640492.596	     1.263	0	20	0	0	magma -b seq:=9066 rk2search.m
5065	:	1706640493.864	     1.069	0	20	0	0	magma -b seq:=8370 rk2search.m
5066	:	1706640494.937	     1.560	0	22	0	0	magma -b seq:=3714 rk2search.m
5029	:	1706640440.208	    61.149	0	0	-1	15	magma -b seq:=10832 rk2search.m
5031	:	1706640442.160	    61.099	0	0	-1	15	magma -b seq:=1904 rk2search.m
5069	:	1706640503.693	     1.405	0	19	0	0	magma -b seq:=9236 rk2search.m
5033	:	1706640444.243	    60.866	0	0	-1	15	magma -b seq:=9400 rk2search.m
5034	:	1706640444.656	    60.460	0	0	-1	15	magma -b seq:=2605 rk2search.m
5063	:	1706640491.381	    14.254	0	22	0	0	magma -b seq:=10822 rk2search.m
5072	:	1706640505.283	     1.529	0	20	0	0	magma -b seq:=132 rk2search.m
5070	:	1706640505.104	     1.930	0	19	0	0	magma -b seq:=6373 rk2search.m
5068	:	1706640501.893	     5.693	0	20	0	0	magma -b seq:=10854 rk2search.m
5074	:	1706640506.819	     1.836	0	21	0	0	magma -b seq:=10950 rk2search.m
5075	:	1706640507.041	     1.934	0	19	0	0	magma -b seq:=8173 rk2search.m
5077	:	1706640508.662	     1.854	0	21	0	0	magma -b seq:=3187 rk2search.m
5079	:	1706640510.522	     1.807	0	18	0	0	magma -b seq:=8423 rk2search.m
5080	:	1706640512.335	     1.766	0	19	0	0	magma -b seq:=538 rk2search.m
5073	:	1706640505.641	    16.700	0	21	0	0	magma -b seq:=5130 rk2search.m
5043	:	1706640461.086	    61.268	0	0	-1	15	magma -b seq:=3111 rk2search.m
5044	:	1706640461.741	    60.621	0	0	-1	15	magma -b seq:=8653 rk2search.m
5082	:	1706640522.347	     0.874	0	19	0	0	magma -b seq:=4823 rk2search.m
5083	:	1706640522.608	     1.353	0	21	0	0	magma -b seq:=3358 rk2search.m
5084	:	1706640522.747	     1.542	0	21	0	0	magma -b seq:=4176 rk2search.m
5085	:	1706640523.226	     1.899	0	21	0	0	magma -b seq:=10594 rk2search.m
5046	:	1706640465.931	    60.118	0	0	-1	15	magma -b seq:=918 rk2search.m
5087	:	1706640524.295	     1.879	0	20	0	0	magma -b seq:=7591 rk2search.m
5086	:	1706640523.967	     2.753	0	20	0	0	magma -b seq:=8954 rk2search.m
5090	:	1706640526.180	     1.611	0	23	0	0	magma -b seq:=1920 rk2search.m
5088	:	1706640525.132	     2.743	0	20	0	0	magma -b seq:=6502 rk2search.m
5089	:	1706640526.173	     1.953	0	20	0	0	magma -b seq:=2083 rk2search.m
5092	:	1706640527.798	     1.134	0	22	0	0	magma -b seq:=7 rk2search.m
5091	:	1706640526.727	     2.390	0	19	0	0	magma -b seq:=5906 rk2search.m
5095	:	1706640528.938	     1.065	0	22	0	0	magma -b seq:=2748 rk2search.m
5094	:	1706640528.133	     2.001	0	20	0	0	magma -b seq:=8716 rk2search.m
5093	:	1706640527.882	     2.663	0	21	0	0	magma -b seq:=4608 rk2search.m
5097	:	1706640530.008	     1.553	0	20	0	0	magma -b seq:=5000 rk2search.m
5098	:	1706640530.140	     2.230	0	21	0	0	magma -b seq:=1885 rk2search.m
5099	:	1706640530.551	     3.052	0	19	0	0	magma -b seq:=3840 rk2search.m
5101	:	1706640532.381	     1.947	0	17	0	0	magma -b seq:=7614 rk2search.m
5103	:	1706640534.334	     1.839	0	22	0	0	magma -b seq:=4019 rk2search.m
5104	:	1706640536.179	     1.405	0	21	0	0	magma -b seq:=3763 rk2search.m
5105	:	1706640537.589	     1.859	0	22	0	0	magma -b seq:=2814 rk2search.m
5106	:	1706640539.454	     2.750	0	22	0	0	magma -b seq:=3239 rk2search.m
5059	:	1706640489.572	    60.519	0	0	-1	15	magma -b seq:=8048 rk2search.m
5067	:	1706640496.502	    60.730	0	0	-1	15	magma -b seq:=2538 rk2search.m
5071	:	1706640505.279	    61.499	0	0	-1	15	magma -b seq:=8779 rk2search.m
5076	:	1706640507.592	    61.316	0	0	-1	15	magma -b seq:=7140 rk2search.m
5110	:	1706640567.839	     1.805	0	21	0	0	magma -b seq:=8658 rk2search.m
5078	:	1706640508.980	    60.674	0	0	-1	15	magma -b seq:=9695 rk2search.m
5112	:	1706640569.650	     1.834	0	20	0	0	magma -b seq:=8916 rk2search.m
5113	:	1706640569.925	     1.897	0	21	0	0	magma -b seq:=7248 rk2search.m
5114	:	1706640571.490	     1.931	0	20	0	0	magma -b seq:=3776 rk2search.m
5081	:	1706640514.109	    61.067	0	0	-1	15	magma -b seq:=1405 rk2search.m
5116	:	1706640573.428	     2.953	0	19	0	0	magma -b seq:=5885 rk2search.m
5117	:	1706640575.408	     2.540	0	21	0	0	magma -b seq:=6154 rk2search.m
5118	:	1706640576.398	     1.895	0	20	0	0	magma -b seq:=8723 rk2search.m
5119	:	1706640577.955	     1.443	0	20	0	0	magma -b seq:=2984 rk2search.m
5120	:	1706640578.300	     1.891	0	19	0	0	magma -b seq:=7660 rk2search.m
5121	:	1706640579.404	     2.020	0	20	0	0	magma -b seq:=4373 rk2search.m
5122	:	1706640580.197	     1.815	0	22	0	0	magma -b seq:=5326 rk2search.m
5123	:	1706640581.430	     1.615	0	19	0	0	magma -b seq:=5717 rk2search.m
5125	:	1706640583.049	     0.796	0	21	0	0	magma -b seq:=5512 rk2search.m
5124	:	1706640582.017	     2.276	0	19	0	0	magma -b seq:=3528 rk2search.m
5126	:	1706640583.850	     1.401	0	21	0	0	magma -b seq:=2127 rk2search.m
5127	:	1706640584.299	     1.060	0	21	0	0	magma -b seq:=2252 rk2search.m
5129	:	1706640585.364	     1.493	0	21	0	0	magma -b seq:=4851 rk2search.m
5128	:	1706640585.257	     2.009	0	19	0	0	magma -b seq:=5991 rk2search.m
5130	:	1706640586.862	     2.714	0	20	0	0	magma -b seq:=6246 rk2search.m
5096	:	1706640529.123	    60.969	0	0	-1	15	magma -b seq:=808 rk2search.m
5131	:	1706640587.272	     3.090	0	21	0	0	magma -b seq:=7006 rk2search.m
5134	:	1706640590.368	     0.889	0	19	0	0	magma -b seq:=6080 rk2search.m
5100	:	1706640531.568	    60.498	0	0	-1	15	magma -b seq:=2388 rk2search.m
5133	:	1706640590.214	     1.871	0	20	0	0	magma -b seq:=1202 rk2search.m
5135	:	1706640591.264	     1.266	0	20	0	0	magma -b seq:=2332 rk2search.m
5132	:	1706640589.587	     3.009	0	19	0	0	magma -b seq:=5847 rk2search.m
5136	:	1706640592.085	     1.086	0	21	0	0	magma -b seq:=3015 rk2search.m
5137	:	1706640592.090	     1.241	0	22	0	0	magma -b seq:=1053 rk2search.m
5102	:	1706640533.610	    60.412	0	0	-1	15	magma -b seq:=9761 rk2search.m
5138	:	1706640592.535	     1.636	0	21	0	0	magma -b seq:=7793 rk2search.m
5140	:	1706640593.178	     1.173	0	21	0	0	magma -b seq:=3485 rk2search.m
5139	:	1706640592.601	     1.896	0	19	0	0	magma -b seq:=7944 rk2search.m
5141	:	1706640593.337	     1.665	0	21	0	0	magma -b seq:=5931 rk2search.m
5145	:	1706640594.505	     1.167	0	18	0	0	magma -b seq:=6912 rk2search.m
5144	:	1706640594.355	     1.523	0	20	0	0	magma -b seq:=1828 rk2search.m
5143	:	1706640594.177	     1.812	0	19	0	0	magma -b seq:=7421 rk2search.m
5146	:	1706640595.007	     1.203	0	22	0	0	magma -b seq:=3193 rk2search.m
5142	:	1706640594.104	     2.235	0	20	0	0	magma -b seq:=4754 rk2search.m
5150	:	1706640596.216	     1.093	0	20	0	0	magma -b seq:=231 rk2search.m
5147	:	1706640595.678	     1.638	0	19	0	0	magma -b seq:=5669 rk2search.m
5149	:	1706640595.994	     1.420	0	22	0	0	magma -b seq:=4807 rk2search.m
5148	:	1706640595.883	     1.585	0	21	0	0	magma -b seq:=10576 rk2search.m
5155	:	1706640597.472	     1.249	0	20	0	0	magma -b seq:=4978 rk2search.m
5151	:	1706640596.347	     2.441	0	18	0	0	magma -b seq:=6427 rk2search.m
5152	:	1706640597.316	     1.690	0	21	0	0	magma -b seq:=263 rk2search.m
5153	:	1706640597.321	     1.814	0	24	0	0	magma -b seq:=1378 rk2search.m
5156	:	1706640598.727	     1.378	0	19	0	0	magma -b seq:=6636 rk2search.m
5109	:	1706640558.294	    42.175	0	22	0	0	magma -b seq:=1252 rk2search.m
5157	:	1706640598.793	     1.875	0	22	0	0	magma -b seq:=7756 rk2search.m
5159	:	1706640599.141	     1.651	0	21	0	0	magma -b seq:=2416 rk2search.m
5160	:	1706640600.111	     1.258	0	21	0	0	magma -b seq:=9292 rk2search.m
5163	:	1706640600.796	     0.936	0	20	0	0	magma -b seq:=3917 rk2search.m
5161	:	1706640600.475	     1.688	0	22	0	0	magma -b seq:=354 rk2search.m
5162	:	1706640600.674	     1.708	0	20	0	0	magma -b seq:=1801 rk2search.m
5107	:	1706640542.209	    60.875	0	0	-1	15	magma -b seq:=10175 rk2search.m
5165	:	1706640601.736	     2.003	0	20	0	0	magma -b seq:=6122 rk2search.m
5164	:	1706640601.376	     2.433	0	19	0	0	magma -b seq:=8736 rk2search.m
5166	:	1706640602.168	     1.686	0	22	0	0	magma -b seq:=2891 rk2search.m
5168	:	1706640603.170	     1.460	0	20	0	0	magma -b seq:=6739 rk2search.m
5170	:	1706640603.819	     1.549	0	21	0	0	magma -b seq:=4300 rk2search.m
5169	:	1706640603.749	     1.631	0	20	0	0	magma -b seq:=537 rk2search.m
5171	:	1706640603.860	     2.154	0	19	0	0	magma -b seq:=7641 rk2search.m
5167	:	1706640602.390	     3.763	0	23	0	0	magma -b seq:=2847 rk2search.m
5172	:	1706640604.636	     1.574	0	22	0	0	magma -b seq:=1383 rk2search.m
5173	:	1706640605.374	     1.199	0	20	0	0	magma -b seq:=9459 rk2search.m
5174	:	1706640605.385	     2.058	0	18	0	0	magma -b seq:=7087 rk2search.m
5178	:	1706640606.580	     1.213	0	21	0	0	magma -b seq:=4787 rk2search.m
5177	:	1706640606.215	     1.644	0	21	0	0	magma -b seq:=1545 rk2search.m
5176	:	1706640606.159	     1.996	0	21	0	0	magma -b seq:=10473 rk2search.m
5181	:	1706640607.864	     1.282	0	20	0	0	magma -b seq:=9225 rk2search.m
5180	:	1706640607.798	     1.513	0	20	0	0	magma -b seq:=3549 rk2search.m
5179	:	1706640607.449	     2.003	0	21	0	0	magma -b seq:=1720 rk2search.m
5184	:	1706640609.316	     0.871	0	20	0	0	magma -b seq:=6693 rk2search.m
5183	:	1706640609.152	     1.342	0	21	0	0	magma -b seq:=8307 rk2search.m
5108	:	1706640550.970	    60.085	0	0	-1	15	magma -b seq:=7699 rk2search.m
5182	:	1706640608.161	     2.989	0	23	0	0	magma -b seq:=1404 rk2search.m
5186	:	1706640610.194	     1.405	0	20	0	0	magma -b seq:=5844 rk2search.m
5185	:	1706640609.458	     2.726	0	21	0	0	magma -b seq:=8065 rk2search.m
5187	:	1706640610.498	     2.128	0	19	0	0	magma -b seq:=4104 rk2search.m
5188	:	1706640611.129	     1.577	0	21	0	0	magma -b seq:=2826 rk2search.m
5191	:	1706640612.191	     1.923	0	20	0	0	magma -b seq:=10969 rk2search.m
5193	:	1706640612.711	     1.657	0	22	0	0	magma -b seq:=1436 rk2search.m
5192	:	1706640612.632	     2.216	0	19	0	0	magma -b seq:=7067 rk2search.m
5194	:	1706640614.120	     1.507	0	22	0	0	magma -b seq:=662 rk2search.m
5195	:	1706640614.373	     1.584	0	20	0	0	magma -b seq:=6247 rk2search.m
5196	:	1706640614.853	     1.223	0	19	0	0	magma -b seq:=5854 rk2search.m
5197	:	1706640615.632	     2.101	0	19	0	0	magma -b seq:=6118 rk2search.m
5199	:	1706640616.082	     2.194	0	19	0	0	magma -b seq:=4449 rk2search.m
5200	:	1706640617.738	    11.256	0	21	0	0	magma -b seq:=10169 rk2search.m
5111	:	1706640569.642	    60.605	0	0	-1	15	magma -b seq:=1892 rk2search.m
5202	:	1706640629.000	     2.326	0	21	0	0	magma -b seq:=2030 rk2search.m
5115	:	1706640571.827	    60.370	0	0	-1	15	magma -b seq:=9536 rk2search.m
5204	:	1706640631.332	     1.247	0	20	0	0	magma -b seq:=4387 rk2search.m
5203	:	1706640630.641	     1.989	0	21	0	0	magma -b seq:=8786 rk2search.m
5206	:	1706640632.584	     1.347	0	21	0	0	magma -b seq:=2359 rk2search.m
5208	:	1706640633.938	     1.383	0	19	0	0	magma -b seq:=7659 rk2search.m
5209	:	1706640635.326	     1.381	0	20	0	0	magma -b seq:=10186 rk2search.m
5210	:	1706640636.713	     3.355	0	20	0	0	magma -b seq:=10642 rk2search.m
5211	:	1706640640.074	     2.237	0	19	0	0	magma -b seq:=7624 rk2search.m
5212	:	1706640642.316	     1.934	0	21	0	0	magma -b seq:=10178 rk2search.m
5154	:	1706640597.418	    60.788	0	0	-1	15	magma -b seq:=9888 rk2search.m
5158	:	1706640599.016	    61.296	0	0	-1	15	magma -b seq:=8951 rk2search.m
5214	:	1706640659.255	     1.167	0	20	0	0	magma -b seq:=5474 rk2search.m
5215	:	1706640660.422	     1.606	0	21	0	0	magma -b seq:=3512 rk2search.m
5216	:	1706640660.427	     2.269	0	20	0	0	magma -b seq:=8037 rk2search.m
5217	:	1706640662.036	     2.859	0	21	0	0	magma -b seq:=2628 rk2search.m
5218	:	1706640662.704	     2.818	0	19	0	0	magma -b seq:=7918 rk2search.m
5220	:	1706640665.527	     1.407	0	18	0	0	magma -b seq:=7365 rk2search.m
5175	:	1706640606.019	    61.016	0	0	-1	15	magma -b seq:=9908 rk2search.m
5221	:	1706640666.939	     0.870	0	20	0	0	magma -b seq:=4491 rk2search.m
5223	:	1706640667.814	     1.259	0	22	0	0	magma -b seq:=1602 rk2search.m
5222	:	1706640667.139	     2.319	0	22	0	0	magma -b seq:=1655 rk2search.m
5224	:	1706640669.079	     1.555	0	19	0	0	magma -b seq:=3846 rk2search.m
5225	:	1706640669.463	     1.921	0	22	0	0	magma -b seq:=1363 rk2search.m
5226	:	1706640670.638	     1.157	0	22	0	0	magma -b seq:=5148 rk2search.m
5189	:	1706640611.155	    60.871	0	0	-1	15	magma -b seq:=1024 rk2search.m
5190	:	1706640611.605	    60.427	0	0	-1	15	magma -b seq:=11010 rk2search.m
5227	:	1706640671.390	     1.519	0	20	0	0	magma -b seq:=11119 rk2search.m
5228	:	1706640671.800	     1.470	0	21	0	0	magma -b seq:=5946 rk2search.m
5229	:	1706640672.079	     1.526	0	21	0	0	magma -b seq:=3327 rk2search.m
5230	:	1706640672.107	     1.505	0	22	0	0	magma -b seq:=6752 rk2search.m
5231	:	1706640672.915	     1.592	0	20	0	0	magma -b seq:=234 rk2search.m
5232	:	1706640673.277	     1.289	0	18	0	0	magma -b seq:=7343 rk2search.m
5233	:	1706640673.610	     1.479	0	21	0	0	magma -b seq:=8569 rk2search.m
5235	:	1706640674.512	     1.572	0	20	0	0	magma -b seq:=8396 rk2search.m
5198	:	1706640615.962	    60.141	0	0	-1	15	magma -b seq:=3019 rk2search.m
5236	:	1706640674.572	     1.621	0	22	0	0	magma -b seq:=1999 rk2search.m
5234	:	1706640673.618	     2.582	0	19	0	0	magma -b seq:=6630 rk2search.m
5240	:	1706640676.200	     1.713	0	22	0	0	magma -b seq:=10019 rk2search.m
5238	:	1706640676.091	     2.217	0	19	0	0	magma -b seq:=6466 rk2search.m
5239	:	1706640676.142	     2.605	0	20	0	0	magma -b seq:=3792 rk2search.m
5201	:	1706640618.286	    60.742	0	0	-1	15	magma -b seq:=1008 rk2search.m
5244	:	1706640678.753	     1.832	0	20	0	0	magma -b seq:=2405 rk2search.m
5246	:	1706640680.590	     1.922	0	21	0	0	magma -b seq:=2455 rk2search.m
5247	:	1706640682.516	     1.175	0	22	0	0	magma -b seq:=10263 rk2search.m
5248	:	1706640683.697	     1.578	0	22	0	0	magma -b seq:=2476 rk2search.m
5249	:	1706640685.282	     2.575	0	21	0	0	magma -b seq:=8003 rk2search.m
5250	:	1706640687.863	     1.264	0	22	0	0	magma -b seq:=2534 rk2search.m
5251	:	1706640689.133	     1.990	0	19	0	0	magma -b seq:=7710 rk2search.m
5252	:	1706640691.128	     1.828	0	19	0	0	magma -b seq:=4741 rk2search.m
5205	:	1706640632.549	    60.490	0	0	-1	15	magma -b seq:=7179 rk2search.m
5207	:	1706640632.635	    60.411	0	0	-1	15	magma -b seq:=841 rk2search.m
5253	:	1706640692.961	     1.288	0	20	0	0	magma -b seq:=5997 rk2search.m
5254	:	1706640693.128	     1.164	0	19	0	0	magma -b seq:=6240 rk2search.m
5255	:	1706640693.175	     2.101	0	20	0	0	magma -b seq:=9491 rk2search.m
5256	:	1706640694.255	     1.751	0	21	0	0	magma -b seq:=209 rk2search.m
5237	:	1706640675.095	    21.384	0	21	0	0	magma -b seq:=9725 rk2search.m
5258	:	1706640695.283	     1.303	0	20	0	0	magma -b seq:=5676 rk2search.m
5257	:	1706640694.298	     2.569	0	20	0	0	magma -b seq:=4527 rk2search.m
5260	:	1706640696.485	     0.948	0	20	0	0	magma -b seq:=5206 rk2search.m
5259	:	1706640696.012	     1.524	0	20	0	0	magma -b seq:=213 rk2search.m
5261	:	1706640696.593	     1.436	0	20	0	0	magma -b seq:=4661 rk2search.m
5265	:	1706640698.035	     1.221	0	20	0	0	magma -b seq:=6377 rk2search.m
5264	:	1706640697.543	     1.864	0	19	0	0	magma -b seq:=10687 rk2search.m
5213	:	1706640644.255	    61.095	0	0	-1	15	magma -b seq:=10834 rk2search.m
5268	:	1706640705.963	     3.395	0	21	0	0	magma -b seq:=1234 rk2search.m
5219	:	1706640664.901	    60.131	0	0	-1	15	magma -b seq:=9776 rk2search.m
5270	:	1706640726.054	     2.060	0	21	0	0	magma -b seq:=493 rk2search.m
5271	:	1706640728.119	     1.808	0	22	0	0	magma -b seq:=1142 rk2search.m
5272	:	1706640729.932	     1.251	0	20	0	0	magma -b seq:=5387 rk2search.m
5273	:	1706640731.188	     2.074	0	20	0	0	magma -b seq:=875 rk2search.m
5241	:	1706640676.209	    61.042	0	0	-1	15	magma -b seq:=10667 rk2search.m
5242	:	1706640677.919	    60.350	0	0	-1	15	magma -b seq:=1020 rk2search.m
5243	:	1706640678.315	    60.843	0	0	-1	15	magma -b seq:=966 rk2search.m
5275	:	1706640737.723	     1.473	0	20	0	0	magma -b seq:=5728 rk2search.m
5274	:	1706640733.267	     6.361	0	22	0	0	magma -b seq:=3121 rk2search.m
5245	:	1706640679.077	    60.945	0	0	-1	15	magma -b seq:=604 rk2search.m
5276	:	1706640738.584	     1.765	0	22	0	0	magma -b seq:=4318 rk2search.m
5277	:	1706640739.196	     1.950	0	21	0	0	magma -b seq:=3717 rk2search.m
5280	:	1706640740.095	     1.138	0	21	0	0	magma -b seq:=1005 rk2search.m
5279	:	1706640739.634	     2.279	0	21	0	0	magma -b seq:=2093 rk2search.m
5281	:	1706640740.355	     1.572	0	23	0	0	magma -b seq:=2232 rk2search.m
5283	:	1706640741.238	     1.302	0	20	0	0	magma -b seq:=4549 rk2search.m
5284	:	1706640741.920	     1.720	0	20	0	0	magma -b seq:=1791 rk2search.m
5285	:	1706640741.933	     2.300	0	22	0	0	magma -b seq:=2290 rk2search.m
5287	:	1706640743.649	     2.467	0	18	0	0	magma -b seq:=7876 rk2search.m
5288	:	1706640744.245	     2.561	0	21	0	0	magma -b seq:=3216 rk2search.m
5289	:	1706640746.121	     1.069	0	20	0	0	magma -b seq:=7752 rk2search.m
5290	:	1706640746.811	     1.255	0	20	0	0	magma -b seq:=4540 rk2search.m
5291	:	1706640747.195	     1.160	0	20	0	0	magma -b seq:=10782 rk2search.m
5292	:	1706640748.073	     2.046	0	21	0	0	magma -b seq:=976 rk2search.m
5294	:	1706640750.125	     1.726	0	21	0	0	magma -b seq:=222 rk2search.m
5295	:	1706640751.857	     2.657	0	20	0	0	magma -b seq:=8124 rk2search.m
5296	:	1706640754.520	     2.326	0	22	0	0	magma -b seq:=4017 rk2search.m
5262	:	1706640696.874	    60.161	0	0	-1	15	magma -b seq:=9580 rk2search.m
5263	:	1706640697.439	    60.588	0	0	-1	15	magma -b seq:=10486 rk2search.m
5298	:	1706640757.141	     2.082	0	21	0	0	magma -b seq:=2663 rk2search.m
5266	:	1706640699.262	    60.862	0	0	-1	15	magma -b seq:=9546 rk2search.m
5267	:	1706640699.412	    60.720	0	0	-1	15	magma -b seq:=9218 rk2search.m
5299	:	1706640758.175	     2.045	0	19	0	0	magma -b seq:=10698 rk2search.m
5301	:	1706640760.213	     1.122	0	22	0	0	magma -b seq:=2939 rk2search.m
5302	:	1706640760.220	     2.283	0	20	0	0	magma -b seq:=3703 rk2search.m
5300	:	1706640759.233	     3.613	0	22	0	0	magma -b seq:=7018 rk2search.m
5304	:	1706640761.341	     1.634	0	22	0	0	magma -b seq:=955 rk2search.m
5303	:	1706640760.227	     3.147	0	19	0	0	magma -b seq:=7112 rk2search.m
5307	:	1706640762.982	     0.953	0	22	0	0	magma -b seq:=1318 rk2search.m
5308	:	1706640763.380	     1.040	0	21	0	0	magma -b seq:=4644 rk2search.m
5269	:	1706640709.364	    60.776	0	0	-1	15	magma -b seq:=1356 rk2search.m
5311	:	1706640770.730	     1.358	0	22	0	0	magma -b seq:=5103 rk2search.m
5312	:	1706640772.093	     1.682	0	22	0	0	magma -b seq:=10963 rk2search.m
5313	:	1706640773.780	     1.977	0	21	0	0	magma -b seq:=5923 rk2search.m
5314	:	1706640775.763	     2.023	0	19	0	0	magma -b seq:=7804 rk2search.m
5315	:	1706640777.792	     4.053	0	20	0	0	magma -b seq:=5099 rk2search.m
5278	:	1706640739.202	    45.926	0	22	0	0	magma -b seq:=1043 rk2search.m
5317	:	1706640785.133	     1.119	0	20	0	0	magma -b seq:=8531 rk2search.m
5318	:	1706640786.257	     2.364	0	20	0	0	magma -b seq:=1748 rk2search.m
5319	:	1706640788.627	     1.460	0	19	0	0	magma -b seq:=6904 rk2search.m
5282	:	1706640741.153	    56.711	0	20	0	0	magma -b seq:=3503 rk2search.m
5286	:	1706640742.545	    60.789	0	0	-1	15	magma -b seq:=1527 rk2search.m
5293	:	1706640748.361	    61.484	0	0	-1	15	magma -b seq:=10661 rk2search.m
5323	:	1706640810.842	     1.379	0	21	0	0	magma -b seq:=1114 rk2search.m
5324	:	1706640812.227	     2.163	0	20	0	0	magma -b seq:=4183 rk2search.m
5325	:	1706640814.395	     1.907	0	22	0	0	magma -b seq:=659 rk2search.m
5297	:	1706640756.852	    60.286	0	0	-1	15	magma -b seq:=9027 rk2search.m
5327	:	1706640817.313	     2.689	0	22	0	0	magma -b seq:=2327 rk2search.m
5328	:	1706640820.011	     2.183	0	21	0	0	magma -b seq:=2165 rk2search.m
5305	:	1706640762.509	    60.658	0	0	-1	15	magma -b seq:=10609 rk2search.m
5306	:	1706640762.852	    60.328	0	0	-1	15	magma -b seq:=7068 rk2search.m
5309	:	1706640763.941	    60.209	0	0	-1	15	magma -b seq:=8863 rk2search.m
5329	:	1706640822.199	     2.396	0	20	0	0	magma -b seq:=8949 rk2search.m
5310	:	1706640764.427	    60.615	0	0	-1	15	magma -b seq:=8360 rk2search.m
5331	:	1706640823.471	     1.664	0	19	0	0	magma -b seq:=6293 rk2search.m
5330	:	1706640823.366	     2.189	0	23	0	0	magma -b seq:=9102 rk2search.m
5334	:	1706640825.124	     0.917	0	22	0	0	magma -b seq:=3758 rk2search.m
5332	:	1706640824.332	     2.177	0	19	0	0	magma -b seq:=7493 rk2search.m
5337	:	1706640826.048	     1.284	0	21	0	0	magma -b seq:=5308 rk2search.m
5336	:	1706640825.561	     1.832	0	19	0	0	magma -b seq:=7333 rk2search.m
5338	:	1706640826.516	     1.366	0	18	0	0	magma -b seq:=7602 rk2search.m
5340	:	1706640827.399	     1.285	0	19	0	0	magma -b seq:=7688 rk2search.m
5339	:	1706640827.339	     2.305	0	19	0	0	magma -b seq:=3820 rk2search.m
5316	:	1706640781.851	    60.658	0	0	-1	15	magma -b seq:=7263 rk2search.m
5320	:	1706640790.094	    61.200	0	0	-1	15	magma -b seq:=9206 rk2search.m
5345	:	1706640852.392	     1.611	0	20	0	0	magma -b seq:=3462 rk2search.m
5321	:	1706640797.870	    60.520	0	0	-1	15	magma -b seq:=3845 rk2search.m
5346	:	1706640854.008	    11.480	0	20	0	0	magma -b seq:=9984 rk2search.m
5322	:	1706640804.108	    61.394	0	0	-1	15	magma -b seq:=9463 rk2search.m
5349	:	1706640865.774	     1.812	0	20	0	0	magma -b seq:=5236 rk2search.m
5350	:	1706640867.590	     1.437	0	20	0	0	magma -b seq:=5677 rk2search.m
5351	:	1706640869.031	     1.281	0	23	0	0	magma -b seq:=2498 rk2search.m
5352	:	1706640870.316	     0.838	0	18	0	0	magma -b seq:=6227 rk2search.m
5353	:	1706640871.159	     1.017	0	20	0	0	magma -b seq:=3615 rk2search.m
5354	:	1706640872.180	     1.302	0	21	0	0	magma -b seq:=2207 rk2search.m
5355	:	1706640873.486	     1.405	0	22	0	0	magma -b seq:=253 rk2search.m
5356	:	1706640874.897	     1.437	0	20	0	0	magma -b seq:=7221 rk2search.m
