Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
760	:	1706635332.657	     0.062	0	23	0	0	magma -b seq:=10842 rk2search_omit.m
761	:	1706635332.689	     0.072	0	23	0	0	magma -b seq:=7454 rk2search_omit.m
762	:	1706635332.709	     0.056	0	24	0	0	magma -b seq:=798 rk2search_omit.m
763	:	1706635332.719	     0.047	0	23	0	0	magma -b seq:=3614 rk2search_omit.m
766	:	1706635332.761	     0.049	0	24	0	0	magma -b seq:=146 rk2search_omit.m
767	:	1706635332.766	     0.043	0	22	0	0	magma -b seq:=4653 rk2search_omit.m
765	:	1706635332.735	     0.085	0	23	0	0	magma -b seq:=5055 rk2search_omit.m
764	:	1706635332.725	     0.101	0	23	0	0	magma -b seq:=4050 rk2search_omit.m
768	:	1706635332.790	     0.064	0	24	0	0	magma -b seq:=2654 rk2search_omit.m
770	:	1706635332.809	     0.062	0	22	0	0	magma -b seq:=5968 rk2search_omit.m
772	:	1706635332.825	     0.085	0	26	0	0	magma -b seq:=77 rk2search_omit.m
769	:	1706635332.804	     0.111	0	24	0	0	magma -b seq:=394 rk2search_omit.m
771	:	1706635332.820	     0.095	0	22	0	0	magma -b seq:=11003 rk2search_omit.m
773	:	1706635332.836	     0.095	0	23	0	0	magma -b seq:=4351 rk2search_omit.m
774	:	1706635332.848	     0.083	0	22	0	0	magma -b seq:=6013 rk2search_omit.m
776	:	1706635332.871	     0.092	0	24	0	0	magma -b seq:=5931 rk2search_omit.m
777	:	1706635332.879	     0.085	0	24	0	0	magma -b seq:=9369 rk2search_omit.m
775	:	1706635332.854	     0.115	0	23	0	0	magma -b seq:=2116 rk2search_omit.m
477	:	1706635328.233	     4.766	0	19	0	0	magma -b seq:=5400 rk2search_omit.m
778	:	1706635332.931	     0.081	0	23	0	0	magma -b seq:=10531 rk2search_omit.m
779	:	1706635332.938	     0.107	0	21	0	0	magma -b seq:=7369 rk2search_omit.m
780	:	1706635332.949	     0.097	0	25	0	0	magma -b seq:=4872 rk2search_omit.m
781	:	1706635332.963	     0.082	0	22	0	0	magma -b seq:=7908 rk2search_omit.m
782	:	1706635332.969	     0.087	0	24	0	0	magma -b seq:=9377 rk2search_omit.m
783	:	1706635332.998	     0.059	0	22	0	0	magma -b seq:=4433 rk2search_omit.m
784	:	1706635333.012	     0.057	0	22	0	0	magma -b seq:=7007 rk2search_omit.m
785	:	1706635333.056	     0.059	0	22	0	0	magma -b seq:=3577 rk2search_omit.m
786	:	1706635333.063	     0.054	0	23	0	0	magma -b seq:=5844 rk2search_omit.m
787	:	1706635333.070	     0.058	0	24	0	0	magma -b seq:=4604 rk2search_omit.m
788	:	1706635333.076	     0.075	0	23	0	0	magma -b seq:=1137 rk2search_omit.m
789	:	1706635333.087	     0.075	0	25	0	0	magma -b seq:=8266 rk2search_omit.m
790	:	1706635333.101	     0.067	0	23	0	0	magma -b seq:=1905 rk2search_omit.m
791	:	1706635333.115	     0.069	0	23	0	0	magma -b seq:=9765 rk2search_omit.m
792	:	1706635333.128	     0.065	0	24	0	0	magma -b seq:=8203 rk2search_omit.m
793	:	1706635333.151	     0.073	0	25	0	0	magma -b seq:=1238 rk2search_omit.m
794	:	1706635333.162	     0.064	0	24	0	0	magma -b seq:=5957 rk2search_omit.m
482	:	1706635328.300	     4.946	0	19	0	0	magma -b seq:=5377 rk2search_omit.m
795	:	1706635333.169	     0.078	0	24	0	0	magma -b seq:=9141 rk2search_omit.m
798	:	1706635333.201	     0.085	0	23	0	0	magma -b seq:=563 rk2search_omit.m
799	:	1706635333.214	     0.074	0	23	0	0	magma -b seq:=9744 rk2search_omit.m
800	:	1706635333.225	     0.071	0	24	0	0	magma -b seq:=10751 rk2search_omit.m
801	:	1706635333.246	     0.056	0	22	0	0	magma -b seq:=9498 rk2search_omit.m
796	:	1706635333.184	     0.138	0	23	0	0	magma -b seq:=3879 rk2search_omit.m
797	:	1706635333.193	     0.130	0	23	0	0	magma -b seq:=3662 rk2search_omit.m
802	:	1706635333.259	     0.077	0	21	0	0	magma -b seq:=7613 rk2search_omit.m
803	:	1706635333.286	     0.059	0	23	0	0	magma -b seq:=5730 rk2search_omit.m
804	:	1706635333.296	     0.059	0	23	0	0	magma -b seq:=3328 rk2search_omit.m
805	:	1706635333.310	     0.059	0	25	0	0	magma -b seq:=1410 rk2search_omit.m
806	:	1706635333.323	     0.075	0	22	0	0	magma -b seq:=4083 rk2search_omit.m
808	:	1706635333.346	     0.061	0	24	0	0	magma -b seq:=739 rk2search_omit.m
807	:	1706635333.336	     0.078	0	24	0	0	magma -b seq:=8739 rk2search_omit.m
809	:	1706635333.355	     0.072	0	21	0	0	magma -b seq:=7616 rk2search_omit.m
810	:	1706635333.370	     0.099	0	25	0	0	magma -b seq:=2543 rk2search_omit.m
811	:	1706635333.380	     0.114	0	26	0	0	magma -b seq:=2822 rk2search_omit.m
812	:	1706635333.398	     0.098	0	25	0	0	magma -b seq:=2494 rk2search_omit.m
813	:	1706635333.407	     0.089	0	22	0	0	magma -b seq:=10063 rk2search_omit.m
815	:	1706635333.428	     0.069	0	23	0	0	magma -b seq:=4937 rk2search_omit.m
814	:	1706635333.415	     0.105	0	22	0	0	magma -b seq:=7253 rk2search_omit.m
816	:	1706635333.436	     0.085	0	22	0	0	magma -b seq:=7716 rk2search_omit.m
817	:	1706635333.468	     0.097	0	21	0	0	magma -b seq:=6911 rk2search_omit.m
818	:	1706635333.494	     0.081	0	24	0	0	magma -b seq:=1770 rk2search_omit.m
819	:	1706635333.509	     0.089	0	23	0	0	magma -b seq:=4916 rk2search_omit.m
820	:	1706635333.520	     0.088	0	22	0	0	magma -b seq:=7040 rk2search_omit.m
821	:	1706635333.539	     0.108	0	22	0	0	magma -b seq:=3502 rk2search_omit.m
822	:	1706635333.556	     0.118	0	24	0	0	magma -b seq:=5491 rk2search_omit.m
823	:	1706635333.565	     0.133	0	24	0	0	magma -b seq:=3039 rk2search_omit.m
824	:	1706635333.574	     0.127	0	24	0	0	magma -b seq:=8888 rk2search_omit.m
825	:	1706635333.584	     0.117	0	24	0	0	magma -b seq:=2178 rk2search_omit.m
826	:	1706635333.599	     0.105	0	24	0	0	magma -b seq:=8035 rk2search_omit.m
827	:	1706635333.608	     0.119	0	24	0	0	magma -b seq:=4827 rk2search_omit.m
828	:	1706635333.626	     0.104	0	21	0	0	magma -b seq:=8150 rk2search_omit.m
829	:	1706635333.647	     0.110	0	24	0	0	magma -b seq:=1917 rk2search_omit.m
830	:	1706635333.673	     0.100	0	21	0	0	magma -b seq:=9856 rk2search_omit.m
831	:	1706635333.699	     0.086	0	23	0	0	magma -b seq:=5628 rk2search_omit.m
832	:	1706635333.714	     0.072	0	22	0	0	magma -b seq:=7688 rk2search_omit.m
833	:	1706635333.728	     0.139	0	25	0	0	magma -b seq:=377 rk2search_omit.m
835	:	1706635333.758	     0.119	0	23	0	0	magma -b seq:=3839 rk2search_omit.m
836	:	1706635333.773	     0.117	0	22	0	0	magma -b seq:=6679 rk2search_omit.m
838	:	1706635333.798	     0.093	0	24	0	0	magma -b seq:=1255 rk2search_omit.m
834	:	1706635333.745	     0.179	0	22	0	0	magma -b seq:=8452 rk2search_omit.m
841	:	1706635333.835	     0.112	0	23	0	0	magma -b seq:=8947 rk2search_omit.m
837	:	1706635333.784	     0.187	0	23	0	0	magma -b seq:=8207 rk2search_omit.m
840	:	1706635333.816	     0.155	0	23	0	0	magma -b seq:=1533 rk2search_omit.m
839	:	1706635333.807	     0.208	0	26	0	0	magma -b seq:=1379 rk2search_omit.m
842	:	1706635333.867	     0.164	0	24	0	0	magma -b seq:=1274 rk2search_omit.m
843	:	1706635333.876	     0.157	0	23	0	0	magma -b seq:=10693 rk2search_omit.m
844	:	1706635333.886	     0.148	0	24	0	0	magma -b seq:=870 rk2search_omit.m
845	:	1706635333.900	     0.134	0	24	0	0	magma -b seq:=3972 rk2search_omit.m
846	:	1706635333.911	     0.125	0	23	0	0	magma -b seq:=4178 rk2search_omit.m
847	:	1706635333.940	     0.105	0	24	0	0	magma -b seq:=5311 rk2search_omit.m
849	:	1706635334.014	     0.072	0	25	0	0	magma -b seq:=5079 rk2search_omit.m
848	:	1706635333.971	     0.133	0	23	0	0	magma -b seq:=6246 rk2search_omit.m
851	:	1706635334.057	     0.072	0	22	0	0	magma -b seq:=3261 rk2search_omit.m
850	:	1706635334.046	     0.101	0	26	0	0	magma -b seq:=1682 rk2search_omit.m
854	:	1706635334.087	     0.085	0	24	0	0	magma -b seq:=4911 rk2search_omit.m
852	:	1706635334.068	     0.121	0	23	0	0	magma -b seq:=7582 rk2search_omit.m
853	:	1706635334.078	     0.112	0	22	0	0	magma -b seq:=6075 rk2search_omit.m
856	:	1706635334.113	     0.088	0	24	0	0	magma -b seq:=5031 rk2search_omit.m
855	:	1706635334.103	     0.121	0	23	0	0	magma -b seq:=6309 rk2search_omit.m
859	:	1706635334.172	     0.078	0	23	0	0	magma -b seq:=3288 rk2search_omit.m
857	:	1706635334.129	     0.153	0	23	0	0	magma -b seq:=7232 rk2search_omit.m
858	:	1706635334.147	     0.136	0	23	0	0	magma -b seq:=3295 rk2search_omit.m
861	:	1706635334.200	     0.095	0	24	0	0	magma -b seq:=1471 rk2search_omit.m
862	:	1706635334.211	     0.087	0	24	0	0	magma -b seq:=1959 rk2search_omit.m
864	:	1706635334.250	     0.078	0	24	0	0	magma -b seq:=9355 rk2search_omit.m
860	:	1706635334.190	     0.175	0	22	0	0	magma -b seq:=6439 rk2search_omit.m
865	:	1706635334.262	     0.105	0	25	0	0	magma -b seq:=8286 rk2search_omit.m
867	:	1706635334.296	     0.072	0	25	0	0	magma -b seq:=8564 rk2search_omit.m
863	:	1706635334.224	     0.154	0	22	0	0	magma -b seq:=9824 rk2search_omit.m
866	:	1706635334.282	     0.096	0	25	0	0	magma -b seq:=8010 rk2search_omit.m
869	:	1706635334.328	     0.072	0	23	0	0	magma -b seq:=8920 rk2search_omit.m
868	:	1706635334.317	     0.124	0	24	0	0	magma -b seq:=11114 rk2search_omit.m
870	:	1706635334.349	     0.094	0	22	0	0	magma -b seq:=3791 rk2search_omit.m
873	:	1706635334.389	     0.072	0	24	0	0	magma -b seq:=3094 rk2search_omit.m
871	:	1706635334.366	     0.113	0	25	0	0	magma -b seq:=4880 rk2search_omit.m
872	:	1706635334.377	     0.103	0	24	0	0	magma -b seq:=411 rk2search_omit.m
876	:	1706635334.422	     0.104	0	25	0	0	magma -b seq:=8581 rk2search_omit.m
875	:	1706635334.409	     0.128	0	22	0	0	magma -b seq:=6656 rk2search_omit.m
874	:	1706635334.400	     0.148	0	23	0	0	magma -b seq:=9595 rk2search_omit.m
877	:	1706635334.441	     0.108	0	23	0	0	magma -b seq:=2188 rk2search_omit.m
878	:	1706635334.461	     0.125	0	21	0	0	magma -b seq:=9221 rk2search_omit.m
879	:	1706635334.479	     0.116	0	22	0	0	magma -b seq:=4698 rk2search_omit.m
880	:	1706635334.503	     0.093	0	23	0	0	magma -b seq:=5149 rk2search_omit.m
882	:	1706635334.537	     0.121	0	24	0	0	magma -b seq:=4656 rk2search_omit.m
883	:	1706635334.548	     0.111	0	24	0	0	magma -b seq:=4184 rk2search_omit.m
884	:	1706635334.562	     0.098	0	24	0	0	magma -b seq:=9145 rk2search_omit.m
886	:	1706635334.587	     0.074	0	23	0	0	magma -b seq:=10284 rk2search_omit.m
881	:	1706635334.525	     0.145	0	24	0	0	magma -b seq:=7718 rk2search_omit.m
885	:	1706635334.573	     0.107	0	22	0	0	magma -b seq:=6528 rk2search_omit.m
887	:	1706635334.596	     0.097	0	23	0	0	magma -b seq:=8134 rk2search_omit.m
888	:	1706635334.614	     0.092	0	23	0	0	magma -b seq:=9552 rk2search_omit.m
890	:	1706635334.658	     0.072	0	23	0	0	magma -b seq:=8951 rk2search_omit.m
891	:	1706635334.671	     0.075	0	24	0	0	magma -b seq:=2903 rk2search_omit.m
889	:	1706635334.641	     0.121	0	23	0	0	magma -b seq:=10617 rk2search_omit.m
892	:	1706635334.679	     0.111	0	22	0	0	magma -b seq:=9841 rk2search_omit.m
893	:	1706635334.693	     0.098	0	25	0	0	magma -b seq:=1981 rk2search_omit.m
896	:	1706635334.731	     0.080	0	25	0	0	magma -b seq:=362 rk2search_omit.m
894	:	1706635334.706	     0.132	0	24	0	0	magma -b seq:=10768 rk2search_omit.m
895	:	1706635334.716	     0.123	0	25	0	0	magma -b seq:=1461 rk2search_omit.m
897	:	1706635334.747	     0.115	0	25	0	0	magma -b seq:=2937 rk2search_omit.m
898	:	1706635334.762	     0.100	0	24	0	0	magma -b seq:=4094 rk2search_omit.m
899	:	1706635334.780	     0.084	0	23	0	0	magma -b seq:=10353 rk2search_omit.m
900	:	1706635334.791	     0.134	0	23	0	0	magma -b seq:=1421 rk2search_omit.m
901	:	1706635334.811	     0.129	0	25	0	0	magma -b seq:=1448 rk2search_omit.m
903	:	1706635334.852	     0.089	0	21	0	0	magma -b seq:=7082 rk2search_omit.m
904	:	1706635334.862	     0.088	0	24	0	0	magma -b seq:=1444 rk2search_omit.m
905	:	1706635334.873	     0.088	0	25	0	0	magma -b seq:=1120 rk2search_omit.m
902	:	1706635334.839	     0.125	0	23	0	0	magma -b seq:=8515 rk2search_omit.m
906	:	1706635334.925	     0.101	0	24	0	0	magma -b seq:=3601 rk2search_omit.m
907	:	1706635334.940	     0.086	0	25	0	0	magma -b seq:=194 rk2search_omit.m
908	:	1706635334.950	     0.085	0	22	0	0	magma -b seq:=6514 rk2search_omit.m
910	:	1706635334.976	     0.093	0	24	0	0	magma -b seq:=4037 rk2search_omit.m
912	:	1706635335.011	     0.071	0	23	0	0	magma -b seq:=5582 rk2search_omit.m
911	:	1706635334.988	     0.116	0	23	0	0	magma -b seq:=3431 rk2search_omit.m
914	:	1706635335.036	     0.069	0	22	0	0	magma -b seq:=5654 rk2search_omit.m
909	:	1706635334.962	     0.185	0	23	0	0	magma -b seq:=8693 rk2search_omit.m
913	:	1706635335.026	     0.121	0	23	0	0	magma -b seq:=7408 rk2search_omit.m
916	:	1706635335.070	     0.078	0	25	0	0	magma -b seq:=1067 rk2search_omit.m
917	:	1706635335.082	     0.065	0	22	0	0	magma -b seq:=9524 rk2search_omit.m
918	:	1706635335.090	     0.065	0	23	0	0	magma -b seq:=7654 rk2search_omit.m
915	:	1706635335.050	     0.107	0	25	0	0	magma -b seq:=1880 rk2search_omit.m
919	:	1706635335.104	     0.072	0	23	0	0	magma -b seq:=4660 rk2search_omit.m
920	:	1706635335.118	     0.072	0	24	0	0	magma -b seq:=9724 rk2search_omit.m
921	:	1706635335.147	     0.053	0	24	0	0	magma -b seq:=851 rk2search_omit.m
922	:	1706635335.156	     0.059	0	24	0	0	magma -b seq:=4628 rk2search_omit.m
923	:	1706635335.162	     0.054	0	22	0	0	magma -b seq:=8374 rk2search_omit.m
924	:	1706635335.171	     0.052	0	25	0	0	magma -b seq:=2520 rk2search_omit.m
925	:	1706635335.177	     0.075	0	23	0	0	magma -b seq:=8748 rk2search_omit.m
927	:	1706635335.200	     0.052	0	24	0	0	magma -b seq:=8281 rk2search_omit.m
928	:	1706635335.209	     0.051	0	24	0	0	magma -b seq:=5145 rk2search_omit.m
926	:	1706635335.191	     0.078	0	23	0	0	magma -b seq:=1161 rk2search_omit.m
929	:	1706635335.215	     0.068	0	24	0	0	magma -b seq:=10723 rk2search_omit.m
930	:	1706635335.222	     0.068	0	24	0	0	magma -b seq:=2964 rk2search_omit.m
931	:	1706635335.229	     0.069	0	24	0	0	magma -b seq:=160 rk2search_omit.m
932	:	1706635335.243	     0.056	0	24	0	0	magma -b seq:=1588 rk2search_omit.m
933	:	1706635335.252	     0.060	0	22	0	0	magma -b seq:=5782 rk2search_omit.m
934	:	1706635335.261	     0.054	0	25	0	0	magma -b seq:=8583 rk2search_omit.m
935	:	1706635335.269	     0.066	0	23	0	0	magma -b seq:=1166 rk2search_omit.m
936	:	1706635335.283	     0.068	0	22	0	0	magma -b seq:=7548 rk2search_omit.m
937	:	1706635335.290	     0.068	0	25	0	0	magma -b seq:=3137 rk2search_omit.m
938	:	1706635335.299	     0.059	0	21	0	0	magma -b seq:=6167 rk2search_omit.m
939	:	1706635335.306	     0.061	0	23	0	0	magma -b seq:=4471 rk2search_omit.m
940	:	1706635335.313	     0.082	0	24	0	0	magma -b seq:=6330 rk2search_omit.m
942	:	1706635335.328	     0.067	0	22	0	0	magma -b seq:=7131 rk2search_omit.m
944	:	1706635335.351	     0.044	0	24	0	0	magma -b seq:=8786 rk2search_omit.m
941	:	1706635335.321	     0.082	0	23	0	0	magma -b seq:=2135 rk2search_omit.m
943	:	1706635335.336	     0.068	0	25	0	0	magma -b seq:=9133 rk2search_omit.m
945	:	1706635335.358	     0.066	0	24	0	0	magma -b seq:=6332 rk2search_omit.m
946	:	1706635335.378	     0.048	0	23	0	0	magma -b seq:=10421 rk2search_omit.m
947	:	1706635335.394	     0.075	0	23	0	0	magma -b seq:=3259 rk2search_omit.m
948	:	1706635335.403	     0.066	0	23	0	0	magma -b seq:=6256 rk2search_omit.m
949	:	1706635335.410	     0.059	0	24	0	0	magma -b seq:=2532 rk2search_omit.m
950	:	1706635335.419	     0.052	0	24	0	0	magma -b seq:=3317 rk2search_omit.m
951	:	1706635335.425	     0.059	0	22	0	0	magma -b seq:=3008 rk2search_omit.m
953	:	1706635335.446	     0.059	0	22	0	0	magma -b seq:=6107 rk2search_omit.m
952	:	1706635335.433	     0.084	0	23	0	0	magma -b seq:=7213 rk2search_omit.m
954	:	1706635335.469	     0.069	0	24	0	0	magma -b seq:=8887 rk2search_omit.m
955	:	1706635335.476	     0.067	0	25	0	0	magma -b seq:=4588 rk2search_omit.m
956	:	1706635335.485	     0.100	0	24	0	0	magma -b seq:=10023 rk2search_omit.m
957	:	1706635335.492	     0.094	0	24	0	0	magma -b seq:=6997 rk2search_omit.m
958	:	1706635335.499	     0.087	0	23	0	0	magma -b seq:=3741 rk2search_omit.m
960	:	1706635335.518	     0.069	0	26	0	0	magma -b seq:=1054 rk2search_omit.m
959	:	1706635335.506	     0.086	0	22	0	0	magma -b seq:=4399 rk2search_omit.m
962	:	1706635335.544	     0.055	0	21	0	0	magma -b seq:=6807 rk2search_omit.m
963	:	1706635335.585	     0.065	0	25	0	0	magma -b seq:=2492 rk2search_omit.m
966	:	1706635335.604	     0.052	0	21	0	0	magma -b seq:=7092 rk2search_omit.m
967	:	1706635335.611	     0.052	0	23	0	0	magma -b seq:=1526 rk2search_omit.m
964	:	1706635335.593	     0.105	0	22	0	0	magma -b seq:=4765 rk2search_omit.m
965	:	1706635335.599	     0.101	0	24	0	0	magma -b seq:=4375 rk2search_omit.m
969	:	1706635335.650	     0.051	0	23	0	0	magma -b seq:=209 rk2search_omit.m
968	:	1706635335.624	     0.085	0	23	0	0	magma -b seq:=3958 rk2search_omit.m
970	:	1706635335.657	     0.072	0	24	0	0	magma -b seq:=3603 rk2search_omit.m
971	:	1706635335.664	     0.066	0	21	0	0	magma -b seq:=7610 rk2search_omit.m
972	:	1706635335.673	     0.057	0	22	0	0	magma -b seq:=6687 rk2search_omit.m
973	:	1706635335.699	     0.081	0	25	0	0	magma -b seq:=2016 rk2search_omit.m
974	:	1706635335.709	     0.079	0	21	0	0	magma -b seq:=7391 rk2search_omit.m
977	:	1706635335.741	     0.049	0	22	0	0	magma -b seq:=10625 rk2search_omit.m
975	:	1706635335.723	     0.078	0	23	0	0	magma -b seq:=10521 rk2search_omit.m
976	:	1706635335.729	     0.073	0	22	0	0	magma -b seq:=9022 rk2search_omit.m
978	:	1706635335.752	     0.089	0	23	0	0	magma -b seq:=10757 rk2search_omit.m
981	:	1706635335.789	     0.053	0	25	0	0	magma -b seq:=1053 rk2search_omit.m
982	:	1706635335.802	     0.055	0	23	0	0	magma -b seq:=4447 rk2search_omit.m
979	:	1706635335.772	     0.113	0	23	0	0	magma -b seq:=9341 rk2search_omit.m
980	:	1706635335.779	     0.108	0	25	0	0	magma -b seq:=3979 rk2search_omit.m
985	:	1706635335.842	     0.071	0	22	0	0	magma -b seq:=8723 rk2search_omit.m
986	:	1706635335.849	     0.069	0	23	0	0	magma -b seq:=9810 rk2search_omit.m
983	:	1706635335.810	     0.128	0	25	0	0	magma -b seq:=1323 rk2search_omit.m
984	:	1706635335.824	     0.116	0	23	0	0	magma -b seq:=2108 rk2search_omit.m
988	:	1706635335.866	     0.075	0	22	0	0	magma -b seq:=6229 rk2search_omit.m
987	:	1706635335.856	     0.092	0	21	0	0	magma -b seq:=6050 rk2search_omit.m
991	:	1706635335.913	     0.053	0	24	0	0	magma -b seq:=10926 rk2search_omit.m
989	:	1706635335.874	     0.111	0	25	0	0	magma -b seq:=3025 rk2search_omit.m
990	:	1706635335.906	     0.099	0	23	0	0	magma -b seq:=3812 rk2search_omit.m
992	:	1706635335.939	     0.085	0	23	0	0	magma -b seq:=3703 rk2search_omit.m
995	:	1706635335.967	     0.056	0	21	0	0	magma -b seq:=7600 rk2search_omit.m
993	:	1706635335.948	     0.082	0	24	0	0	magma -b seq:=8198 rk2search_omit.m
994	:	1706635335.960	     0.070	0	21	0	0	magma -b seq:=6024 rk2search_omit.m
996	:	1706635335.986	     0.067	0	23	0	0	magma -b seq:=5040 rk2search_omit.m
997	:	1706635336.005	     0.054	0	24	0	0	magma -b seq:=3506 rk2search_omit.m
998	:	1706635336.030	     0.058	0	26	0	0	magma -b seq:=1653 rk2search_omit.m
999	:	1706635336.038	     0.065	0	22	0	0	magma -b seq:=3840 rk2search_omit.m
1001	:	1706635336.054	     0.062	0	24	0	0	magma -b seq:=2670 rk2search_omit.m
1002	:	1706635336.060	     0.057	0	23	0	0	magma -b seq:=3654 rk2search_omit.m
1003	:	1706635336.069	     0.062	0	24	0	0	magma -b seq:=5009 rk2search_omit.m
1000	:	1706635336.044	     0.098	0	25	0	0	magma -b seq:=2278 rk2search_omit.m
1004	:	1706635336.088	     0.100	0	22	0	0	magma -b seq:=10081 rk2search_omit.m
1005	:	1706635336.103	     0.087	0	24	0	0	magma -b seq:=4791 rk2search_omit.m
1007	:	1706635336.122	     0.068	0	25	0	0	magma -b seq:=371 rk2search_omit.m
1008	:	1706635336.132	     0.059	0	22	0	0	magma -b seq:=7643 rk2search_omit.m
1006	:	1706635336.116	     0.094	0	25	0	0	magma -b seq:=280 rk2search_omit.m
1010	:	1706635336.165	     0.051	0	25	0	0	magma -b seq:=945 rk2search_omit.m
1009	:	1706635336.141	     0.082	0	25	0	0	magma -b seq:=4027 rk2search_omit.m
1011	:	1706635336.188	     0.065	0	25	0	0	magma -b seq:=305 rk2search_omit.m
1014	:	1706635336.216	     0.067	0	24	0	0	magma -b seq:=1170 rk2search_omit.m
1015	:	1706635336.224	     0.061	0	24	0	0	magma -b seq:=8069 rk2search_omit.m
1012	:	1706635336.198	     0.100	0	24	0	0	magma -b seq:=4566 rk2search_omit.m
1013	:	1706635336.209	     0.110	0	22	0	0	magma -b seq:=9008 rk2search_omit.m
1016	:	1706635336.230	     0.091	0	23	0	0	magma -b seq:=8225 rk2search_omit.m
1017	:	1706635336.253	     0.069	0	23	0	0	magma -b seq:=5160 rk2search_omit.m
1018	:	1706635336.269	     0.065	0	23	0	0	magma -b seq:=9932 rk2search_omit.m
1019	:	1706635336.284	     0.065	0	22	0	0	magma -b seq:=7421 rk2search_omit.m
1020	:	1706635336.298	     0.062	0	22	0	0	magma -b seq:=7216 rk2search_omit.m
1021	:	1706635336.320	     0.055	0	24	0	0	magma -b seq:=2192 rk2search_omit.m
1022	:	1706635336.334	     0.072	0	25	0	0	magma -b seq:=8328 rk2search_omit.m
1023	:	1706635336.342	     0.065	0	22	0	0	magma -b seq:=6275 rk2search_omit.m
1024	:	1706635336.348	     0.069	0	22	0	0	magma -b seq:=6846 rk2search_omit.m
1026	:	1706635336.376	     0.060	0	22	0	0	magma -b seq:=7387 rk2search_omit.m
1025	:	1706635336.361	     0.111	0	25	0	0	magma -b seq:=1275 rk2search_omit.m
1027	:	1706635336.383	     0.091	0	24	0	0	magma -b seq:=1064 rk2search_omit.m
1028	:	1706635336.398	     0.075	0	24	0	0	magma -b seq:=1935 rk2search_omit.m
1029	:	1706635336.406	     0.098	0	26	0	0	magma -b seq:=2830 rk2search_omit.m
1030	:	1706635336.417	     0.086	0	24	0	0	magma -b seq:=11110 rk2search_omit.m
1032	:	1706635336.444	     0.061	0	23	0	0	magma -b seq:=6558 rk2search_omit.m
1031	:	1706635336.436	     0.083	0	24	0	0	magma -b seq:=5567 rk2search_omit.m
1033	:	1706635336.472	     0.069	0	23	0	0	magma -b seq:=2683 rk2search_omit.m
1034	:	1706635336.483	     0.069	0	24	0	0	magma -b seq:=11043 rk2search_omit.m
1035	:	1706635336.503	     0.060	0	24	0	0	magma -b seq:=9471 rk2search_omit.m
1036	:	1706635336.510	     0.068	0	25	0	0	magma -b seq:=3459 rk2search_omit.m
1037	:	1706635336.520	     0.097	0	24	0	0	magma -b seq:=8995 rk2search_omit.m
1038	:	1706635336.526	     0.092	0	21	0	0	magma -b seq:=6912 rk2search_omit.m
1040	:	1706635336.552	     0.066	0	22	0	0	magma -b seq:=2960 rk2search_omit.m
1039	:	1706635336.541	     0.090	0	21	0	0	magma -b seq:=8967 rk2search_omit.m
1041	:	1706635336.564	     0.068	0	25	0	0	magma -b seq:=55 rk2search_omit.m
1042	:	1706635336.578	     0.076	0	24	0	0	magma -b seq:=8784 rk2search_omit.m
1043	:	1706635336.596	     0.081	0	24	0	0	magma -b seq:=9457 rk2search_omit.m
1044	:	1706635336.616	     0.062	0	24	0	0	magma -b seq:=3246 rk2search_omit.m
1045	:	1706635336.625	     0.059	0	23	0	0	magma -b seq:=8486 rk2search_omit.m
1046	:	1706635336.631	     0.082	0	23	0	0	magma -b seq:=1590 rk2search_omit.m
1047	:	1706635336.654	     0.060	0	22	0	0	magma -b seq:=3862 rk2search_omit.m
1048	:	1706635336.677	     0.066	0	24	0	0	magma -b seq:=4029 rk2search_omit.m
1049	:	1706635336.685	     0.059	0	23	0	0	magma -b seq:=4134 rk2search_omit.m
1050	:	1706635336.692	     0.072	0	24	0	0	magma -b seq:=864 rk2search_omit.m
1051	:	1706635336.698	     0.084	0	22	0	0	magma -b seq:=7699 rk2search_omit.m
1052	:	1706635336.714	     0.069	0	23	0	0	magma -b seq:=8133 rk2search_omit.m
1053	:	1706635336.727	     0.056	0	23	0	0	magma -b seq:=1268 rk2search_omit.m
1054	:	1706635336.744	     0.072	0	24	0	0	magma -b seq:=9669 rk2search_omit.m
1055	:	1706635336.764	     0.052	0	21	0	0	magma -b seq:=7077 rk2search_omit.m
1056	:	1706635336.782	     0.069	0	21	0	0	magma -b seq:=7980 rk2search_omit.m
1057	:	1706635336.789	     0.063	0	23	0	0	magma -b seq:=10441 rk2search_omit.m
1058	:	1706635336.816	     0.052	0	23	0	0	magma -b seq:=773 rk2search_omit.m
1059	:	1706635336.822	     0.069	0	23	0	0	magma -b seq:=10469 rk2search_omit.m
1060	:	1706635336.828	     0.072	0	24	0	0	magma -b seq:=6135 rk2search_omit.m
1061	:	1706635336.836	     0.065	0	23	0	0	magma -b seq:=6779 rk2search_omit.m
1062	:	1706635336.852	     0.075	0	23	0	0	magma -b seq:=3307 rk2search_omit.m
1064	:	1706635336.879	     0.061	0	22	0	0	magma -b seq:=6223 rk2search_omit.m
1063	:	1706635336.868	     0.089	0	24	0	0	magma -b seq:=5141 rk2search_omit.m
1065	:	1706635336.891	     0.095	0	25	0	0	magma -b seq:=3176 rk2search_omit.m
1067	:	1706635336.927	     0.093	0	23	0	0	magma -b seq:=6551 rk2search_omit.m
1066	:	1706635336.911	     0.121	0	24	0	0	magma -b seq:=8835 rk2search_omit.m
